Packet_ID,True_Label,LogProb_Pos0,LogProb_Pos1,LogProb_Pos2,LogProb_Pos3,LogProb_Pos4
14665,0,-1.0603348016738892,-1.1660531759262085,-1.143007516860962,-1.2169917821884155,-1.184747576713562
14666,0,-1.158581256866455,-0.9260943531990051,-0.905087947845459,-0.9092668890953064,-1.0601879358291626
14667,0,-0.01894325762987137,-0.02074693888425827,-0.023663943633437157,-0.05731901526451111,-0.8747118711471558
14668,0,-0.11897959560155869,-0.09692328423261642,-0.11230985820293427,-0.07768656313419342,-0.07536222040653229
14669,0,-1.2631157636642456,-1.2348699569702148,-1.2339677810668945,-1.307338833808899,-1.2483620643615723
14670,0,-1.163432240486145,-0.9163609147071838,-0.8983580470085144,-0.89742511510849,-1.070974588394165
14671,0,-0.0158214271068573,-0.020392784848809242,-0.0255140271037817,-0.06537668406963348,-0.8156329393386841
14672,0,-0.1227026879787445,-0.09609871357679367,-0.10960063338279724,-0.07267645001411438,-0.07041892409324646
14673,0,-1.6276304721832275,-1.4050781726837158,-1.4094693660736084,-1.5347521305084229,-1.530735969543457
14674,0,-1.1667040586471558,-0.9220290184020996,-0.9176860451698303,-0.9148039817810059,-1.065432071685791
14675,0,-0.016280608251690865,-0.019538670778274536,-0.02084748074412346,-0.07206215709447861,-0.8084757328033447
14676,0,-0.13156342506408691,-0.10734651982784271,-0.11808120459318161,-0.09212391823530197,-0.07280400395393372
14677,0,-1.513431429862976,-1.609250545501709,-1.5719988346099854,-1.6903936862945557,-1.526331901550293
14678,0,-1.142871618270874,-0.9118532538414001,-0.9168007969856262,-0.9048426151275635,-1.0773111581802368
14679,0,-0.02006358467042446,-0.021366223692893982,-0.023045223206281662,-0.05167606472969055,-0.8216399550437927
14680,0,-0.12418457120656967,-0.10265854001045227,-0.11649926751852036,-0.08616165816783905,-0.07747096568346024
14681,0,-1.3206924200057983,-1.290161371231079,-1.2933738231658936,-1.3535728454589844,-1.3227285146713257
14682,0,-1.1137216091156006,-0.897153377532959,-0.8877987861633301,-0.8797057867050171,-1.0705105066299438
14683,0,-0.019243236631155014,-0.024022307246923447,-0.029608458280563354,-0.06869791448116302,-0.8141378164291382
14684,0,-0.12059763073921204,-0.08855204284191132,-0.10890176147222519,-0.07313982397317886,-0.07929279655218124
14685,0,-0.957413375377655,-0.9678429365158081,-0.9679698348045349,-1.0329879522323608,-1.0097590684890747
14686,0,-1.1323137283325195,-0.893059253692627,-0.8909143805503845,-0.8851883411407471,-1.0356192588806152
14687,0,-0.01976601406931877,-0.024527354165911674,-0.0302056185901165,-0.055209334939718246,-0.8595897555351257
14688,0,-0.12291187047958374,-0.09759562462568283,-0.11346586793661118,-0.07981003820896149,-0.07485340535640717
14689,0,-1.3591738939285278,-1.315012812614441,-1.3283617496490479,-1.3978575468063354,-1.4565192461013794
14690,0,-1.1533575057983398,-0.9050294160842896,-0.9092905521392822,-0.8951197266578674,-1.0541672706604004
14691,0,-0.016811490058898926,-0.020292501896619797,-0.029457582160830498,-0.10657913982868195,-0.8343796730041504
14692,0,-0.12051492929458618,-0.09810814261436462,-0.11825147271156311,-0.07932537794113159,-0.07032270729541779
14693,0,-1.1237165927886963,-1.0501140356063843,-1.0447664260864258,-1.144660472869873,-1.1461191177368164
14694,0,-1.201745867729187,-0.9655658602714539,-0.8893418312072754,-0.8805063962936401,-1.0735832452774048
14695,0,-0.017127729952335358,-0.02103559486567974,-0.021258171647787094,-0.060389138758182526,-0.8512048125267029
14696,0,-0.11217103898525238,-0.09286089986562729,-0.10556521266698837,-0.08366038650274277,-0.08142676949501038
14697,0,-1.3086785078048706,-1.291012167930603,-1.3106194734573364,-1.3718883991241455,-1.4192030429840088
14698,0,-1.148948311805725,-0.9479460120201111,-0.9565537571907043,-0.9508485794067383,-1.08266282081604
14699,0,-0.017118174582719803,-0.020225465297698975,-0.02170058898627758,-0.05856839939951897,-0.854285478591919
14700,0,-0.13158348202705383,-0.10185547918081284,-0.11681526899337769,-0.07302714884281158,-0.06734780967235565
14701,0,-1.070439338684082,-0.9887583255767822,-1.0091379880905151,-1.056013584136963,-1.0594311952590942
14702,0,-1.180965542793274,-0.9495987892150879,-0.9099437594413757,-0.9040660262107849,-1.0580466985702515
14703,0,-0.02163824997842312,-0.022345034405589104,-0.021640760824084282,-0.04282455891370773,-0.8396956324577332
14704,0,-0.1213909238576889,-0.09816145896911621,-0.11364392936229706,-0.09026387333869934,-0.07885174453258514
14705,0,-1.5078299045562744,-1.3496196269989014,-1.3587247133255005,-1.4069451093673706,-1.4500681161880493
14706,0,-1.141772985458374,-0.9409672021865845,-0.9413818120956421,-0.9294426441192627,-1.0749469995498657
14707,0,-0.01732719875872135,-0.021060466766357422,-0.02516588196158409,-0.06737369298934937,-0.8560432195663452
14708,0,-0.12300840020179749,-0.0983722135424614,-0.11527658998966217,-0.08153091371059418,-0.062413379549980164
14709,0,-1.4741610288619995,-1.4648120403289795,-1.4482349157333374,-1.5371845960617065,-1.5115607976913452
14710,0,-1.160760760307312,-0.9026678204536438,-0.9101521372795105,-0.9089013338088989,-1.0604933500289917
14711,0,-0.018267691135406494,-0.021680515259504318,-0.02510012313723564,-0.07253126800060272,-0.8355810642242432
14712,0,-0.11569132655858994,-0.09773346036672592,-0.11107312887907028,-0.08110935986042023,-0.06780850887298584
14713,0,-1.277029275894165,-1.2770599126815796,-1.2845102548599243,-1.3477630615234375,-1.422316551208496
14714,0,-1.16440749168396,-0.9101000428199768,-0.9094580411911011,-0.9030354619026184,-1.0548804998397827
14715,0,-0.01906958408653736,-0.02100170962512493,-0.025293074548244476,-0.062441419810056686,-0.8622279167175293
14716,0,-0.11937826126813889,-0.10315676778554916,-0.12234418839216232,-0.07585830986499786,-0.06522956490516663
14717,0,-1.1571602821350098,-1.169037938117981,-1.16812002658844,-1.269185185432434,-1.204651951789856
14718,0,-1.1681604385375977,-0.92435222864151,-0.9018068909645081,-0.89300537109375,-1.0928151607513428
14719,0,-0.01773262210190296,-0.021571001037955284,-0.024350184947252274,-0.08306539058685303,-0.926357626914978
14720,0,-0.12015615403652191,-0.09384294599294662,-0.10462310165166855,-0.07183597981929779,-0.07944662868976593
14721,0,-1.0779719352722168,-1.0438894033432007,-1.0517568588256836,-1.1056547164916992,-1.1505988836288452
14722,0,-1.170484185218811,-0.9240533113479614,-0.8960974216461182,-0.8973288536071777,-1.074153184890747
14723,0,-0.017723532393574715,-0.019835572689771652,-0.023985687643289566,-0.04970508813858032,-0.8624027967453003
14724,0,-0.13779646158218384,-0.10643040388822556,-0.1206488236784935,-0.0697547197341919,-0.05936618149280548
14725,0,-1.1874470710754395,-1.0936434268951416,-1.0932561159133911,-1.171124815940857,-1.1734312772750854
14726,0,-1.1820486783981323,-0.9540197849273682,-0.9191318154335022,-0.9179890751838684,-1.0961650609970093
14727,0,-0.01592547446489334,-0.019775647670030594,-0.02144521288573742,-0.05264150723814964,-0.8253160715103149
14728,0,-0.1322183758020401,-0.09990023821592331,-0.11137104034423828,-0.07906368374824524,-0.08027083426713943
14729,0,-1.2140228748321533,-1.0601264238357544,-1.0835412740707397,-1.1697709560394287,-1.2313742637634277
14730,0,-1.1583083868026733,-0.9373385906219482,-0.9101426005363464,-0.9043546915054321,-1.0749186277389526
14731,0,-0.018052076920866966,-0.02113630622625351,-0.019834041595458984,-0.0529869943857193,-0.9022344946861267
14732,0,-0.12510913610458374,-0.10412296652793884,-0.11252554506063461,-0.08847557753324509,-0.07471314817667007
14733,0,-1.1078741550445557,-1.0780764818191528,-1.090923547744751,-1.1744085550308228,-1.2083889245986938
14734,0,-1.1952359676361084,-0.9916797280311584,-0.9181046485900879,-0.9088649153709412,-1.066042184829712
14735,0,-0.019492920488119125,-0.020004210993647575,-0.019075220450758934,-0.07744956761598587,-0.867642879486084
14736,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.10605587810277939,-0.0688241645693779
14737,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.095657229423523
14738,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14739,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14740,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14741,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14742,0,-0.18124845623970032,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14743,0,-1.160020351409912,-0.9290571212768555,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14744,0,-0.020459527149796486,-0.022215571254491806,-0.0350562259554863,-0.04992913827300072,-1.161781668663025
14745,0,-0.11844901740550995,-0.09154810756444931,-0.10123937577009201,-0.07100166380405426,-0.061548829078674316
14746,1,-2.8275463581085205,-2.2902956008911133,-2.332728862762451,-2.5333361625671387,-2.6724400520324707
14747,0,-1.1485782861709595,-0.9252983331680298,-0.9087271094322205,-0.9112472534179688,-1.0742478370666504
14748,0,-0.015833988785743713,-0.021411549299955368,-0.025873472914099693,-0.043046679347753525,-0.8711258769035339
14749,0,-0.13231423497200012,-0.09857255220413208,-0.1155061349272728,-0.07741094380617142,-0.06312695145606995
14750,1,-2.6056265830993652,-2.4520421028137207,-2.4434499740600586,-2.5162405967712402,-2.4456183910369873
14751,0,-1.1952359676361084,-0.9810442924499512,-0.8955104947090149,-0.8845851421356201,-1.0639781951904297
14752,0,-0.019492920488119125,-0.020004210993647575,-0.018487976863980293,-0.05212832987308502,-0.8910516500473022
14753,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.11449401080608368,-0.07332952320575714
14754,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.086240530014038
14755,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14756,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14757,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14758,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14759,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14760,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14761,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14762,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14763,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14764,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14765,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14766,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14767,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14768,0,-0.17321503162384033,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14769,0,-1.1952359676361084,-1.00831139087677,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14770,0,-0.019492920488119125,-0.020004210993647575,-0.02621481381356716,-0.04992913827300072,-1.161781668663025
14771,0,-0.17120471596717834,-0.09361952543258667,-0.09717091172933578,-0.09366726875305176,-0.061548829078674316
14772,0,-1.1698386669158936,-0.9807198643684387,-0.9472761154174805,-0.9649270176887512,-1.0874580144882202
14773,0,-0.020419172942638397,-0.020953267812728882,-0.026831887662410736,-0.04992913827300072,-1.161781668663025
14774,0,-0.17548713088035583,-0.08889889717102051,-0.10089240968227386,-0.09244614839553833,-0.061548829078674316
14775,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1603182554244995,-1.2726523876190186
14776,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.067534327507019
14777,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14778,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14779,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14780,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14781,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14782,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14783,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14784,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14785,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14786,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14787,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14788,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14789,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14790,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14791,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14792,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14793,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14794,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14795,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14796,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14797,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14798,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14799,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14800,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14801,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14802,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14803,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14804,0,-0.19475656747817993,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14805,0,-1.2072482109069824,-1.0469977855682373,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14806,0,-0.019642289727926254,-0.023073669523000717,-0.038115281611680984,-0.046704091131687164,-1.0509629249572754
14807,0,-0.11666817963123322,-0.09222353994846344,-0.10911189764738083,-0.07117658853530884,-0.05685899406671524
14808,1,-3.1127426624298096,-2.3282909393310547,-2.308685064315796,-2.35343861579895,-2.504732131958008
14809,0,-1.1889039278030396,-1.1969224214553833,-1.0328807830810547,-1.0615127086639404,-1.26605224609375
14810,0,-0.020419172942638397,-0.020544541999697685,-0.021438229829072952,-0.042833730578422546,-0.7446622252464294
14811,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.10335667431354523,-0.08586275577545166
14812,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2957154512405396
14813,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14814,0,-0.19560977816581726,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14815,0,-1.1796236038208008,-1.0137443542480469,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14816,0,-0.018438056111335754,-0.02304977923631668,-0.03906196355819702,-0.046704091131687164,-1.0509629249572754
14817,0,-0.12161187827587128,-0.09867194294929504,-0.11882393807172775,-0.07198956608772278,-0.05685899406671524
14818,1,-2.4317967891693115,-2.1992650032043457,-2.1868650913238525,-2.2273454666137695,-2.286322593688965
14819,0,-1.1889039278030396,-1.1681619882583618,-1.0113078355789185,-1.0215305089950562,-1.238146424293518
14820,0,-0.020419172942638397,-0.020544541999697685,-0.021919047459959984,-0.05854521319270134,-0.7933210730552673
14821,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.10714580863714218,-0.07426896691322327
14822,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2674548625946045
14823,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14824,0,-0.18703359365463257,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14825,0,-1.199309229850769,-1.017673134803772,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14826,0,-0.02147343009710312,-0.0242154560983181,-0.04145308583974838,-0.046704091131687164,-1.0509629249572754
14827,0,-0.12086443603038788,-0.09162505716085434,-0.11236260831356049,-0.0730152577161789,-0.05685899406671524
14828,1,-2.9797182083129883,-2.3180532455444336,-2.316911458969116,-2.3826515674591064,-2.5165388584136963
14829,0,-1.1889039278030396,-1.170616626739502,-1.0103580951690674,-1.033308506011963,-1.26134192943573
14830,0,-0.020419172942638397,-0.020544541999697685,-0.02164451777935028,-0.051477327942848206,-0.8019884824752808
14831,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.10251127183437347,-0.06039512902498245
14832,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2799423933029175
14833,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14834,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14835,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14836,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14837,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14838,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14839,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14840,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14841,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14842,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14843,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14844,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14845,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14846,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14847,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14848,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14849,0,-0.17548713088035583,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14850,0,-1.1889039278030396,-1.1473091840744019,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14851,0,-0.020419172942638397,-0.020544541999697685,-0.026172414422035217,-0.046704091131687164,-1.0509629249572754
14852,0,-0.1779724359512329,-0.08889889717102051,-0.09554797410964966,-0.09136833250522614,-0.05685899406671524
14853,0,-1.1912238597869873,-1.131765365600586,-0.9276198148727417,-1.1356308460235596,-1.2408666610717773
14854,0,-0.02536282315850258,-0.026256626471877098,-0.026013027876615524,-0.046704091131687164,-1.0509629249572754
14855,0,-0.18048803508281708,-0.08468839526176453,-0.09954711049795151,-0.09438581764698029,-0.05685899406671524
14856,1,-1.382829189300537,-1.1950453519821167,-1.1315128803253174,-1.296722412109375,-1.3467276096343994
14857,0,-0.08759289234876633,-0.05264468491077423,-0.07456213980913162,-0.07786096632480621,-0.15293364226818085
14858,0,-0.1807679980993271,-0.10518376529216766,-0.08678042888641357,-0.07899979501962662,-0.0565011166036129
14859,1,-0.02536282315850258,-0.05622753128409386,-0.0766640156507492,-0.1377238631248474,-1.0766865015029907
14860,0,-0.1922004222869873,-0.08468839526176453,-0.06692717224359512,-0.06098954379558563,-0.027393415570259094
14861,1,-1.5013952255249023,-1.328058123588562,-1.1315128803253174,-1.0080705881118774,-1.1061652898788452
14862,0,-0.056650131940841675,-0.06089266389608383,-0.04372423514723778,-0.07786096632480621,-0.10808592289686203
14863,0,-0.08993679285049438,-0.022474955767393112,-0.05653879791498184,-0.03585900738835335,-0.0565011166036129
14864,0,-0.1114092692732811,-0.05062473937869072,-0.03190101683139801,-0.06501033902168274,-0.049558207392692566
14865,1,-2.3906657695770264,-2.1427595615386963,-2.1686089038848877,-2.32802152633667,-2.3261964321136475
14866,0,-0.09177915751934052,-0.04299990460276604,-0.04634203016757965,-0.0493399016559124,-0.032606445252895355
14867,1,-2.441193103790283,-2.2960240840911865,-2.4135241508483887,-2.3345067501068115,-2.392636299133301
14868,0,-0.06780470907688141,-0.014913159422576427,-0.023080168291926384,-0.055303361266851425,-0.05554066598415375
14869,0,-0.06109186261892319,-0.00801660306751728,-0.009104558266699314,-0.024899763986468315,-0.03391166776418686
14870,0,-0.06368459761142731,-0.012454635463654995,-0.011210406199097633,-0.012239618226885796,-0.03616893291473389
14871,0,-0.1251874566078186,-0.07382570207118988,-0.05899183452129364,-0.046323325484991074,-0.0275866761803627
14872,1,-0.054002951830625534,-0.22470460832118988,-0.23612825572490692,-0.19803009927272797,-1.2902978658676147
14873,0,-0.06242477893829346,-0.004603416658937931,-0.005890523083508015,-0.011756636202335358,-0.015179398469626904
14874,0,-0.060426946729421616,-0.006053159944713116,-0.004844482988119125,-0.0168679840862751,-0.025341272354125977
14875,0,-0.06727734208106995,-0.01685519330203533,-0.0051997024565935135,-0.009462347254157066,-0.032496001571416855
14876,0,-0.10590891540050507,-0.024068139493465424,-0.016596533358097076,-0.008340989239513874,-0.022032782435417175
14877,0,-0.10941269993782043,-0.06345051527023315,-0.0370091050863266,-0.03802565857768059,-0.015317617915570736
14878,0,-1.660856008529663,-1.667209267616272,-1.749793529510498,-1.7463277578353882,-1.848941683769226
14879,0,-0.12357211112976074,-0.07093186676502228,-0.05610724538564682,-0.05710281431674957,-0.03371359035372734
14880,0,-2.078624725341797,-2.0812318325042725,-2.1098828315734863,-1.9963386058807373,-2.0897741317749023
14881,0,-0.12669113278388977,-0.0784519612789154,-0.05917885899543762,-0.06344380974769592,-0.05311642587184906
14882,0,-1.286960244178772,-1.5144054889678955,-1.4359194040298462,-1.3273738622665405,-1.6477793455123901
14883,0,-0.11405595391988754,-0.09906487166881561,-0.10105645656585693,-0.07651770114898682,-0.07952616363763809
14884,0,-1.7165617942810059,-1.713083028793335,-1.7188254594802856,-1.7751468420028687,-1.836889624595642
14885,1,-1.4702972173690796,-1.4749817848205566,-1.3982975482940674,-1.3767039775848389,-1.4389127492904663
14886,0,-0.1380976289510727,-0.11562111228704453,-0.11637305468320847,-0.09967871755361557,-0.15594390034675598
14887,0,-1.2276664972305298,-1.350698709487915,-1.3388220071792603,-1.3510587215423584,-1.3032475709915161
14888,1,-1.5137490034103394,-1.371561050415039,-1.3189090490341187,-1.3327704668045044,-1.4572060108184814
14889,0,-0.10620322078466415,-0.12339144945144653,-0.1123151108622551,-0.10389702022075653,-0.13159900903701782
14890,0,-0.8654937744140625,-1.0787715911865234,-1.1562494039535522,-1.1662756204605103,-1.1663110256195068
14891,0,-0.0899767279624939,-0.07596980035305023,-0.06204597279429436,-0.11054482311010361,-0.09698189795017242
14892,0,-1.4247372150421143,-1.5157922506332397,-1.5430406332015991,-1.5700500011444092,-1.5528112649917603
14893,0,-0.09456147253513336,-0.0489342138171196,-0.04243137687444687,-0.0629969984292984,-0.0661415159702301
14894,0,-1.119381070137024,-1.3229260444641113,-1.4156110286712646,-1.432345986366272,-1.4039456844329834
14895,0,-0.13500404357910156,-0.0709218680858612,-0.06194179505109787,-0.06416189670562744,-0.04857432097196579
14896,0,-1.6450601816177368,-1.689921259880066,-1.687445044517517,-1.7301503419876099,-1.7463757991790771
14897,0,-0.12150835990905762,-0.08655466884374619,-0.08685362339019775,-0.060465335845947266,-0.05011812970042229
14898,0,-0.8950314521789551,-0.9337459802627563,-0.9338202476501465,-0.9450638890266418,-0.9904255867004395
14899,1,-1.5823291540145874,-1.3969175815582275,-1.35410737991333,-1.2552108764648438,-1.341489315032959
14900,0,-0.12556979060173035,-0.10899480432271957,-0.08057587593793869,-0.08216925710439682,-0.12606626749038696
14901,0,-1.1918785572052002,-1.2963743209838867,-1.287272334098816,-1.317429780960083,-1.365593433380127
14902,0,-0.12329601496458054,-0.10759127140045166,-0.10201863944530487,-0.09739059209823608,-0.06595851480960846
14903,0,-1.4748634099960327,-1.47249174118042,-1.500797152519226,-1.488325834274292,-1.4552340507507324
14904,0,-1.2019691467285156,-1.0859583616256714,-1.0573077201843262,-1.1816623210906982,-1.3535375595092773
14905,0,-0.016079580411314964,-0.019871408119797707,-0.02077656239271164,-0.04194973409175873,-0.3796918988227844
14906,0,-0.12317612767219543,-0.09508804976940155,-0.11490769684314728,-0.08536967635154724,-0.06282216310501099
14907,0,-1.4589499235153198,-1.3450067043304443,-1.340262532234192,-1.409220576286316,-1.4515538215637207
14908,0,-1.1752315759658813,-1.0794419050216675,-1.0192620754241943,-1.04127037525177,-1.2474690675735474
14909,0,-0.021240241825580597,-0.023928038775920868,-0.02312151901423931,-0.03997029364109039,-0.7309225797653198
14910,0,-0.09520949423313141,-0.08070509880781174,-0.1029365286231041,-0.0841008871793747,-0.07059145718812943
14911,0,-1.7272673845291138,-1.6336125135421753,-1.6317261457443237,-1.7136728763580322,-1.7027409076690674
14912,0,-1.2060390710830688,-1.0857017040252686,-1.0201458930969238,-1.033705711364746,-1.2295814752578735
14913,0,-0.025832777842879295,-0.026004670187830925,-0.03184325993061066,-0.05317358672618866,-0.760016918182373
14914,0,-0.07775019109249115,-0.0704454779624939,-0.08854806423187256,-0.057188861072063446,-0.07068969309329987
14915,0,-1.731229543685913,-1.6386475563049316,-1.639343500137329,-1.7050042152404785,-1.6617310047149658
14916,0,-1.202080249786377,-1.0483639240264893,-1.0126607418060303,-1.030994176864624,-1.2799818515777588
14917,0,-0.019959108904004097,-0.02175319939851761,-0.02868727594614029,-0.06101623922586441,-0.8493265509605408
14918,0,-0.11506160348653793,-0.100234255194664,-0.11416380852460861,-0.07000468671321869,-0.06297554075717926
14919,0,-1.531520128250122,-1.5679994821548462,-1.5608808994293213,-1.6132755279541016,-1.5386624336242676
