Original,Reconstructed,Label,Predicted,Error
04031210000e000eb2000000000000000040e875b34239,04031210000e000eb2000000000000000040e875b34239,0,0,0.000000000
04031210000e0010e30000000000000000415b37e93141,04031210000e0010e30000000000000000415b37e93141,0,0,0.000000000
04100be900122400000000000000000000000040880000750000003e5e00d2000000003f28f5c33f5eb8523531,04100be900122400000000000000000000000040880000750000003e5e00d2000000003f28f5c33f5eb8523531,0,0,0.000000000
04100be9001224000000000000000000000000403b851f770000003ec7ef9e000000003f4a3d713f5eb8524243,04100be9001224000000000000000000000000403b851f770000003ec7ef9e000000003f4a3d713f5eb8524243,0,0,0.000000000
04031210200e200c7100000000000000003f1ee5853435,04031210200e200c7100000000000000003f1ee5853435,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100010000000100000000410f851f730000003eb0cb29000000003f2e147b3f5eb8524433,04100be9001224000100010000000100000000410f851f730000003eb0cb29000000003f2e147b3f5eb8524433,0,0,0.000000000
04100be900122400010002000000000000000040d66666740000003e891d15000000003f4a3d713f5eb8523932,04100be900122400010002000000000000000040d66666740000003e891d15000000003f4a3d713f5eb8523932,0,0,0.000000000
04100be900122400010000000000000000000041280000710000003ea7e282000000003f451eb83fc870c03044,04100be900122400010000000000000000000041280000710000003ea7e282000000003f451eb83fc870c03044,1,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be9001224000100020000000000000000419b3333730000003ea75f70000000003ecccccd3f5eb8523043,04100be9001224000100020000000000000000419b3333730000003ea75f70000000003ecccccd3f5eb8523043,0,0,0.000000000
04100be90012240000000000000000000000003fbeb852730000003e692a30000000003f428f5c3f5eb8523334,04100be90012240000000000000000000000003fbeb852730000003e692a30000000003f428f5c3f5eb8523334,0,0,0.000000000
04100be90012240001000100010001000000004078f5c3760000003ec21965000000003ed1eb853f5eb8523334,04100be90012240001000100010001000000004078f5c3760000003ec21965000000003ed1eb853f5eb8523334,0,0,0.000000000
04031210000e000e34000000000000000040b9bf433843,04031210000e000e34000000000000000040b9bf433843,0,0,0.000000000
04100be9001224000100000000000100000000416ccccd750000003ea5460b000000003e6b851f000000003834,04100be9001224000100000000000100000000416ccccd750000003ea5460b000000003e6b851f00000003834,1,0,0.000218229
04100be9001224000100020000000000000000419b3333710000003ea75f70000000003ecccccd3f5eb8523045,04100be9001224000100020000000000000000419b3333710000003ea75f70000000003ecccccd3f5eb8523045,0,0,0.000000000
04031210000e000cc000000000000000003fc526403933,04031210000e000cc000000000000000003fc526403933,0,0,0.000000000
040800044630,04030bb700093245,1,0,0.000584888
04031210000e000df6000000000000000040a34f733231,04031210000e000df6000000000000000040a34f733231,0,0,0.000000000
04031210100e100d410000000000000000403d0eb63141,04031210100e100d410000000000000000403d0eb63141,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e100f4c0000000000000000434e00004244,04031210100e100f4c0000000000000000434e00004244,1,0,0.000000000
04031210100e1010340000000000000000413b08d43044,04031210100e1010340000000000000000413b08d43044,0,0,0.000000000
04031210000e0010c50000000000000000831000003631,04031210000e0010c5000000000000000040831000003631,1,0,0.000753222
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000eb2000000000000000040e8178a3430,04031210000e000eb2000000000000000040e8178a3430,0,0,0.000000000
04031210000e000f3d0000000000000000011200003641,04031210000e000f3d000000000000000011200003641,1,0,0.000477430
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ceb0000000000000000400178a53734,04031210000e000ceb0000000000000000400178a53734,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,1,0,0.000000000
04031210100e100e35000000000000000040b78a4c3939,04031210100e100e35000000000000000040b78a4c3939,0,0,0.000000000
04031210000e000c7000000000000000003f1bf43b4334,04031210000e000c7000000000000000003f1bf43b4334,0,0,0.000000000
04100be90012240001000200000001000000004198cccd720000003e8361133d8282003ea3d70a3fa147ae4344,04100be90012240001000200000001000000004198cccd720000003e8361133f828200000003e8361133f82820003ea3d70a3fa147ae4344,1,1,0.001186828
04031210200e200c7100000000000000003f21d6ce3038,04031210200e200c7100000000000000003f21d6ce3038,0,0,0.000000000
04100be9001224000100020000000000000000419b3333740000003e962b6b000000003f4000003f5eb8523739,04100be9001224000100020000000000000000419b3333740000003e962b6b000000003f4000003f5eb8523739,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ced00000000000000004002f1493534,04031210000e000ced00000000000000004002f1493534,0,0,0.000000000
04031210100e10107600000000000000004145e2933238,04031210100e10107600000000000000004145e2933238,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000cc300000000000000003fc8178b3531,04031210000e000cc300000000000000003fc8178b3531,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e00118400000000000000004178d3dc4343,04031210000e00118400000000000000004178d3dc4343,0,0,0.000000000
04031210100e10117f00000000000000004177e8763033,04031210100e10117f00000000000000004177e8763033,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100000001000000000000411d1eb8710000003ec978d5000000003e851eb83f5eb8523837,04100be9001224000100000001000000000000411d1eb8710000003ec978d5000000003e851eb83f5eb8523837,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100010000000040928f5c720000003eb0e560000000003ea3d70a3f5eb8524635,04100be900122400000000000100010000000040928f5c720000003eb0e560000000003ea3d70a3f5eb8524635,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000e13000000000000000040ad9bf43243,04031210000e000e13000000000000000040ad9bf43243,0,0,0.000000000
04031210000e000d1800000000000000008d615c303241,04031210000e000d180000000000000000408d615c303241,1,0,0.000852094
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e0010b800000000000000004153205f4545,04031210000e0010b800000000000000004153205f4545,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240001000200000000000000003e851eb8760000003eb34d6a000000003f4a3d713f5eb8523241,04100be90012240001000200000000000000003e851eb8760000003eb34d6a000000003f4a3d713f5eb8523241,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000c7100000000000000003f1bf43b4333,04031210000e000c7100000000000000003f1bf43b4333,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100020000000000000000419b3333770000003e8b0f28000000003f30a3d73f5eb8523736,04100be9001224000100020000000000000000419b3333770000003e8b0f28000000003f30a3d73f5eb8523736,0,0,0.000000000
04031210000e000f490000000000000000b464cd4d3346,04031210000e000f49000000000000000040b464cd4d3346,1,0,0.000845770
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000cc600000000000000003fcc81794632,04031210000e000cc600000000000000003fcc81794632,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000001000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523044,04100be9001224000000000001000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523044,0,0,0.000000000
04100be9001224000000000000000000000000403b851f770000003ec7ef9e000000003f4a3d713f5eb8524243,04100be9001224000000000000000000000000403b851f770000003ec7ef9e000000003f4a3d713f5eb8524243,0,0,0.000000000
04031210100e10114c0000000000000000416eb6703737,04031210100e10114c0000000000000000416eb6703737,0,0,0.000000000
04031210000e000e31000000000000000040b8a4c83236,04031210000e000e31000000000000000040b8a4c83236,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100000000000040bb851f760000003eb14120000000003f2666663f5eb8523834,04100be9001224000000000000100000000000040bb851f760000003eb14120000000003f2666663f5eb8523834,0,1,0.001557924
04031210000e000e25000000000000000040b43ada3845,04031210000e000e25000000000000000040b43ada3845,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900122400010002000000010000000040f75c29710000003ead4fdf000000003f4a3d713f5eb8523941,04100be900122400010002000000010000000040f75c29710000003ead4fdf000000003f4a3d713f5eb8523941,0,0,0.000000000
04031210000e0010ae0000000000000000415178a53543,04031210000e0010ae0000000000000000415178a53543,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,1,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210100e1011ac000000000000000041e3d0ec3043,04031210100e1011ac000000000000000041e3d0ec3043,1,0,0.000000000
04100be90012240000000000000000000000004110f5c3770000003ebb98c8000000003f3d70a43f5eb8524232,04100be90012240000000000000000000000004110f5c3770000003ebb98c8000000003f3d70a43f5eb8524232,0,0,0.000000000
04031210000e000c7000000000000000003f1bf43b4334,04031210000e000c7000000000000000003f1bf43b4334,0,0,0.000000000
04031210100e1010620000000000000000414205e34343,04031210100e1010620000000000000000414205e34343,0,0,0.000000000
040c0bb700093235,04030bb700093245,1,0,0.000072607
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240000000000010000000000004180cccd6f0000003eb14e3c000000003e99999a3f5eb8524345,04100be900122400000000000010000000000004180cccd6f0000003eb14e3c000000003e99999a3f5eb8524345,0,1,0.001546956
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100000001000000000000417b3333760000003e8710cb000000003f2666663f5eb8524230,04100be9001224000100000001000000000000417b3333760000003e8710cb000000003f2666663f5eb8524230,0,0,0.000000000
04100be90012240001000000000000000000003fbeb852710000003eb1a9fc000000003ea3d70a3f5eb8523443,04100be90012240001000000000000000000003fbeb852710000003eb1a9fc000000003ea3d70a3f5eb8523443,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900122400000000000000000000000041580000740000003e56bb99000000003eb333333f5eb8524346,04100be900122400000000000000000000000041580000740000003e56bb99000000003eb333333f5eb8524346,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be9001224000000000001000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523044,04100be9001224000000000001000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523044,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000eed000000000000000040fdcb084245,04031210000e000eed000000000000000040fdcb084245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ec3000000000000000040eeb6704134,04031210000e000ec3000000000000000040eeb6704134,0,0,0.000000000
04031210000e000c7000000000000000003f1bf43b4334,04031210000e000c7000000000000000003f1bf43b4334,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e001365000000000000000041a875b43346,04031210000e001365000000000000000041a875b43346,0,0,0.000000000
04031210000e000ce200000000000000003ff72c233536,04031210000e000ce200000000000000003ff72c233536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
0a080bb700093138,04030bb700093245,1,0,0.000751788
04031210100e100e43000000000000000040bfa1d74531,04031210100e100e43000000000000000040bfa1d74531,0,0,0.000000000
04031210100e10101c000000000000000041366fd14336,04031210100e10101c000000000000000041366fd14336,0,0,0.000000000
04031210000e0010d80000000000000000ceeeb40b3636,04031210000e0010d8000000000000000040ceeb40b3636,1,0,0.000755615
04100be900124536,04100be900124536,1,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ebb000000000000000040eb08d44639,04031210000e000ebb000000000000000040eb08d44639,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000ce400000000000000003ff8a4c83336,04031210000e000ce400000000000000003ff8a4c83336,0,0,0.000000000
04031210100e10118300000000000000004178a4c84630,04031210100e10118300000000000000004178a4c84630,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000200000001000000004198cccd740000003eba43fe000000003eb851ec3f5eb8524335,04100be90012240001000200000001000000004198cccd740000003eba43fe000000003eb851ec3f5eb8524335,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000cc900000000000000003fd0eb683932,04031210000e000cc900000000000000003fd0eb683932,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000df2000000000000000040a178a44344,04031210000e000df2000000000000000040a178a44344,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240000000000000001000000004031eb85770000003ec7ef9e000000003f4a3d713f5eb8524639,04100be900122400000000000000001000000004031eb85770000003ec7ef9e000000003f4a3d713f5eb8524639,0,1,0.001746048
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c7200000000000000003f21d6ce3037,04031210200e200c7200000000000000003f21d6ce3037,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c6d0000000000000000abe000f33932,04031210200e200c6d000000000000000030abe000f33932,1,0,0.000813500
04031210000e000cec0000000000000000400234f73634,04031210000e000cec0000000000000000400234f73634,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000200000001000000004198cccd770000003eba43fe000000003eb851ec3f5eb8524332,04100be90012240001000200000001000000004198cccd770000003eba43fe000000003eb851ec3f5eb8524332,0,0,0.000000000
04100be90012240001000100010000000000003fbeb852710000003eb1a9fc000000003f428f5c3f5eb8524130,04100be90012240001000100010000000000003fbeb852710000003eb1a9fc000000003f428f5c3f5eb8524130,1,0,0.000000000
04031210000e001408000000000000000041b7a1d73344,04031210000e001408000000000000000041b7a1d73344,0,0,0.000000000
04100be90012240001000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523739,04100be90012240001000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523739,0,0,0.000000000
04100be9001224000000000001000100000000401ccccd710000003ec978d5000000003e4ccccd3f5eb8523343,04100be90012240000000000001000100000000401ccccd710000003ec978d5000000003e4ccccd3f5eb8523343,0,1,0.001645199
04031210000e000cdc00000000000000003fecdfa13336,04031210000e000cdc00000000000000003fecdfa13336,0,0,0.000000000
04ab013530,04100be900124536,1,0,0.000559035
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100000000000040880000750000003e5e00d2000000003eb333333f5eb8523138,04100be9001224000000000000100000000000040880000750000003e5e00d2000000003eb333333f5eb8523138,0,1,0.001441861
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e100cec0000000000000000403ff1494638,04031210100e100cec0000000000000000403ff1494638,1,0,0.000000000
04100be9001224000100010000000100000000410f851f730000003eb0cb29000000003f2e147b3f5eb8524433,04100be9001224000100010000000100000000410f851f730000003eb0cb29000000003f2e147b3f5eb8524433,0,0,0.000000000
04031210100e100f78000000000000000041172c233742,04031210100e100f78000000000000000041172c233742,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000eea000000000000000040fc52644446,04031210000e000eea000000000000000040fc52644446,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000000000000000000407eb852710000003ead4fdf000000003e99999a3f5eb8524246,04100be9001224000000000000000000000000407eb852710000003ead4fdf000000003e99999a3f5eb8524246,0,0,0.000000000
04100be90012240000000000010001000000004180cccd6f0000003eb14e3c000000003e99999a3f5eb8524344,04100be90012240000000000010001000000004180cccd6f0000003eb14e3c000000003e99999a3f5eb8524344,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e001100000000000000000041608d3e3443,04031210000e001100000000000000000041608d3e3443,0,0,0.000000000
04031210100e100cef0000000000000001400469ee3132,04031210100e100cef0000000000000001400469ee3132,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100010000000100000000414b3333730000003eb0cb29000000003f4000003f5eb8523532,04100be9001224000100010000000100000000414b3333730000003eb0cb29000000003f4000003f5eb8523532,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210000e000e0c000000000000000040ab08d44538,04031210000e000e0c000000000000000040ab08d44538,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e100e28000000000000000040b5b37e3444,04031210100e100e28000000000000000040b5b37e3444,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be9001224000100020000000000000000419b3333710000003e895e9e000000003ecccccd3f5eb8524646,04100be9001224000100020000000000000000419b3333710000003e895e9e000000003ecccccd3f5eb8524646,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100010000000040a80000730000003ebaee63000000003f4a3d713f5eb8523345,04100be900122400000000000100010000000040a80000730000003ebaee63000000003f4a3d713f5eb8523345,0,0,0.000000000
04031210000e00115800000000000000004170bc524131,04031210000e00115800000000000000004170bc524131,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000100020000000100000000409bd70a770000003e5119ce000000003f0000003f5eb8523246,04100be9001224000100020000000100000000409bd70a770000003e5119ce000000003f0000003f5eb8523246,0,0,0.000000000
04100be900122400000000000100010000000040a80000730000003ebaee63000000003f4a3d713f5eb8523345,04100be900122400000000000100010000000040a80000730000003ebaee63000000003f4a3d713f5eb8523345,0,0,0.000000000
04100be900122400010002000000000000000040f75c29710000003ead4fdf000000003f4a3d713f5eb8523942,04100be900122400010002000000000000000040f75c29710000003ead4fdf000000003f4a3d713f5eb8523942,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c6f00000000000000003f1611a83030,04031210200e200c6f00000000000000003f1611a83030,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000000000000000000419d999a700000003ec4ea4b000000003eb333333f5eb8523043,04100be9001224000000000000000000000000419d999a700000003ec4ea4b000000003eb333333f5eb8523043,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000001000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523044,04100be9001224000000000001000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523044,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240001000000010000000000004194cccd760000003ec21965000000003ed1eb853f5eb8523338,04100be90012240001000000010000000000004194cccd760000003ec21965000000003ed1eb853f5eb8523338,0,0,0.000000000
04031210000e000e19000000000000000040af72c23746,04031210000e000e19000000000000000040af72c23746,0,0,0.000000000
04100be9001224000000000000000000000000411947ae6f0000003e850481000000003f428f5c3f5eb8524139,04100be9001224000000000000000000000000411947ae6f0000003e850481000000003f428f5c3f5eb8524139,0,0,0.000000000
04100be90012240000000000000000000000003e2e147b740000003e56bb99000000003f2666663f5eb8523933,04100be90012240000000000000000000000003e2e147b740000003e56bb99000000003f2666663f5eb8523933,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e001311000000000000000141a102f14346,04031210000e001311000000000000000141a102f14346,0,0,0.000000000
04100be900122400000000000000010000000040de147b710000003eb1a9fc000000003f11eb853f5eb8524138,04100be9001224000000000000000010000000040de147b710000003eb1a9fc000000003f11eb853f5eb8524138,0,1,0.001677882
04031210000e0013be000000000000000041b0eb674235,04031210000e0013be000000000000000041b0eb674235,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000001000100000000419b3333730000003e8538ef000000003f428f5c3f5eb8523045,04100be9001224000000000001000100000000419b3333730000003e8538ef000000003f428f5c3f5eb8523045,0,0,0.000000000
04100be900124536,04100be900124536,1,0,0.000000000
04100be900122400010000000100000000000041300000760000003e5bc01a000000003f2147ae4088d8003731,04100be900122400010000000100000000000041300000760000003e5bc01a000000003f2147ae4088d8003731,1,0,0.000000000
04031210100e1012ab0000000000000000419772c24530,04031210100e1012ab0000000000000000419772c24530,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210100e100ef100000000000000004181cb083135,04031210100e100ef100000000000000004181cb083135,1,0,0.000000000
04100be9001224000000000001000000000000417b3333760000003ead4fdf000000003f2666663f5eb8523338,04100be90012240000000000001000000000000417b3333760000003ead4fdf000000003f2666663f5eb8523338,0,1,0.001429990
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210200e200c7200000000000000003f24c8174339,04031210200e200c7200000000000000003f24c8174339,0,0,0.000000000
04100be9001224000100000000000100000000409bd70a770000003e800d1b000000003f0000003f5eb8524331,04100be9001224000100000000000100000000409bd70a770000003e800d1b000000003f0000003f5eb8524331,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400010001000000010000000041880000720000003e7318fc000000003ed70a3d3f5eb8524243,04100be900122400010001000000010000000041880000720000003e7318fc000000003ed70a3d3f5eb8524243,0,0,0.000000000
04031210100e100f71000000000000000080ce00004442,04031210100e100f7100000000000000004080ce0004442,1,0,0.000567325
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000001000000000000411947ae6f0000003e6b50b1000000003f428f5c3f5eb8523436,04100be90012240000000000001000000000000411947ae6f0000003e6b50b1000000003f428f5c3f5eb8523436,0,1,0.001707531
04100be900122400010001000000010000000041880000710000003e7318fc000000003f4000003f5eb8523941,04100be900122400010001000000010000000041880000710000003e7318fc000000003f4000003f5eb8523941,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210000e000df8000000000000000040a3ad9c3938,04031210000e000df8000000000000000040a3ad9c3938,0,0,0.000000000
0488013733,04100be900124536,1,0,0.000683829
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100000000000040bb851f760000003eb14120000000003eae147b3f5eb8523341,04100be9001224000000000000100000000000040bb851f760000003eb14120000000003eae147b3f5eb8523341,0,1,0.001665372
04031210000e000f3a0000000000000000410e0eb63644,04031210000e000f3a0000000000000000410e0eb63644,1,0,0.000000000
04100be90012240001000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523739,04100be90012240001000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523739,0,0,0.000000000
04100be900124536,04100be900124536,1,0,0.000000000
04031210000e000c7100000000000000003f1ee5853835,04031210000e000c7100000000000000003f1ee5853835,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04031210300e300cb300000000000000003fb08d3e4630,04031210300e300cb300000000000000003fb08d3e4630,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be9001224000000000000000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523045,04100be90012240000000000000000100000000419b3333740000003e8538ef000000003f428f5c3f5eb8523045,0,1,0.001600335
04100be90012240001000000000001000000003fbeb852710000003eb1a9fc000000003ea3d70a3f5eb8523442,04100be90012240001000000000001000000003fbeb852710000003eb1a9fc000000003ea3d70a3f5eb8523442,0,0,0.000000000
04100be90012240000000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523741,04100be900122400000000000010000000000004191999a6f0000003e891d15000000003eb851ec3f5eb8523741,0,1,0.001611571
04100be900124536,04100be900124536,0,0,0.000000000
04031210300e300dac0000000000000000408bc5264641,04031210300e300dac0000000000000000408bc5264641,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900122400000000000100000000000040bb851f760000003eb14120000000003eae147b3f5eb8523341,04100be9001224000000000000100000000000040bb851f760000003eb14120000000003eae147b3f5eb8523341,0,1,0.001665372
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04031210100e10129900000000000000004195846a3341,04031210100e10129900000000000000004195846a3341,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900122400010002000100000000000040433333760000003ec52bd4000000003f4a3d713f5eb8523746,04100be900122400010002000100000000000040433333760000003ec52bd4000000003f4a3d713f5eb8523746,0,0,0.000000000
04031210000e000c7000000000000000003f1902f13032,04031210000e000c7000000000000000003f1902f13032,0,0,0.000000000
04100be900122400010002000100000000000040433333760000003e8a3d71000000003f4a3d713f5eb8523042,04100be900122400010002000100000000000040433333760000003e8a3d71000000003f4a3d713f5eb8523042,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
04100be90012240001000100010001000000004078f5c3760000003ec21965000000003ed1eb853f5eb8523334,04100be90012240001000100010001000000004078f5c3760000003ec21965000000003ed1eb853f5eb8523334,0,0,0.000000000
04031210000e0013b0000000000000000000afa1d64530,04031210000e0013b0000000000000000040afa1d64530,1,0,0.000148640
04100be900124536,04100be900124536,0,0,0.000000000
04030bb700093245,04030bb700093245,0,0,0.000000000
04100be90012240001000100000000000000004198cccd740000003e7318fc000000003efae1483f5eb8523044,04100be90012240001000100000000000000004198cccd740000003e7318fc000000003efae1483f5eb8523044,0,0,0.000000000
04100be9001224000000000001000100000000411d1eb8710000003ec978d5000000003e851eb83f5eb8523837,04100be9001224000000000001000100000000411d1eb8710000003ec978d5000000003e851eb83f5eb8523837,0,0,0.000000000
04100be900124536,04100be900124536,0,0,0.000000000
